	Demographic ID	Demographic Name	Student Group	County Code	District Code	School Code	Grade	Percentage Standard Exceeded	Percentage Standard Met	Percentage Standard Nearly Met	Percentage Standard Not Met	Total Number of Students with Valid Scores	Life Sciences Domain Percent Below Standard	Life Sciences Domain Percent Near Standard	Life Sciences Domain Percent Above Standard	Physical Sciences Domain Percent Below Standard	Physical Sciences Domain Percent Near Standard	Physical Sciences Domain Percent Above Standard	Earth and Space Sciences Domain Percent Below Standard	Earth and Space Sciences Domain Percent Near Standard	Earth and Space Sciences Domain Percent Above Standard	County Name	District Name	School Name	Zip Code	Median
7345	91	High school graduate	Parent Education	45	70094	6050447	13	5.56	11.11	44.44	38.89	18.0	61.11	38.89	0.0	72.22	22.22	5.56	72.22	22.22	5.56	Shasta	Pacheco Union Elementary	Pacheco Elementary	96002	691116.0
7346	91	High school graduate	Parent Education	45	70136	4532750	11	8.7	30.43	52.17	8.7	46.0	19.57	67.39	13.04	43.48	45.65	10.87	28.26	56.52	15.22	Shasta	Shasta Union High	Enterprise High	96002	691116.0
7348	91	High school graduate	Parent Education	45	70136	4532750	13	8.51	29.79	53.19	8.51	47.0	19.15	68.09	12.77	44.68	44.68	10.64	29.79	55.32	14.89	Shasta	Shasta Union High	Enterprise High	96002	691116.0
7354	91	High school graduate	Parent Education	45	70169	136440	13	3.23	38.71	51.61	6.45	31.0	19.35	70.97	9.68	29.03	61.29	9.68	9.68	87.1	3.23	Shasta	Phoenix Charter Academy	Phoenix Charter Academy	96002	691116.0
7364	91	High school graduate	Parent Education	45	69989	4531000	13	4.0	24.0	52.0	20.0	25.0	36.0	56.0	8.0	48.0	48.0	4.0	32.0	60.0	8.0	Shasta	Fall River Joint Unified	Burney Junior-Senior High	96013	627113.0
7365	91	High school graduate	Parent Education	45	69989	6050272	5	6.67	6.67	73.33	13.33	15.0	53.33	40.0	6.67	33.33	60.0	6.67	66.67	26.67	6.67	Shasta	Fall River Joint Unified	Burney Elementary	96013	627113.0
7366	91	High school graduate	Parent Education	45	69989	6050272	13	6.67	6.67	73.33	13.33	15.0	53.33	40.0	6.67	33.33	60.0	6.67	66.67	26.67	6.67	Shasta	Fall River Joint Unified	Burney Elementary	96013	627113.0
7374	91	High school graduate	Parent Education	45	75267	110221	8	9.38	9.38	56.25	25.0	32.0	40.63	50.0	9.38	56.25	31.25	12.5	59.38	37.5	3.13	Shasta	Gateway Unified	Shasta Lake	96019	1025339.0
7375	91	High school graduate	Parent Education	45	75267	110221	13	7.32	17.07	53.66	21.95	41.0	41.46	48.78	9.76	51.22	36.59	12.2	53.66	43.9	2.44	Shasta	Gateway Unified	Shasta Lake	96019	1025339.0
7382	91	High school graduate	Parent Education	45	75267	4531901	11	0.0	4.0	80.0	16.0	25.0	52.0	44.0	4.0	68.0	32.0	0.0	48.0	52.0	0.0	Shasta	Gateway Unified	Central Valley High	96019	1025339.0
7383	91	High school graduate	Parent Education	45	75267	4531901	12	3.33	20.0	63.33	13.33	30.0	40.0	50.0	10.0	43.33	46.67	10.0	36.67	53.33	10.0	Shasta	Gateway Unified	Central Valley High	96019	1025339.0
7384	91	High school graduate	Parent Education	45	75267	4531901	13	1.82	12.73	70.91	14.55	55.0	45.45	47.27	7.27	54.55	40.0	5.45	41.82	52.73	5.45	Shasta	Gateway Unified	Central Valley High	96019	1025339.0
7391	91	High school graduate	Parent Education	47	10470	137372	13	0.0	38.89	50.0	11.11	18.0	23.53	70.59	5.88	41.18	52.94	5.88	23.53	70.59	5.88	Siskiyou	Northern United - Siskiyou Charter	Northern United - Siskiyou Charter	96097	1440236.0
7398	91	High school graduate	Parent Education	47	70508	6050975	5	0.0	5.0	50.0	45.0	20.0	65.0	35.0	0.0	75.0	25.0	0.0	80.0	20.0	0.0	Siskiyou	Yreka Union Elementary	Jackson Street Elementary	96097	1440236.0
7399	91	High school graduate	Parent Education	47	70508	6050975	8	5.88	17.65	64.71	11.76	17.0	23.53	76.47	0.0	47.06	41.18	11.76	29.41	58.82	11.76	Siskiyou	Yreka Union Elementary	Jackson Street Elementary	96097	1440236.0
7400	91	High school graduate	Parent Education	47	70508	6050975	13	2.7	10.81	56.76	29.73	37.0	45.95	54.05	0.0	62.16	32.43	5.41	56.76	37.84	5.41	Siskiyou	Yreka Union Elementary	Jackson Street Elementary	96097	1440236.0
7401	91	High school graduate	Parent Education	47	70516	4730024	11	0.0	14.29	71.43	14.29	14.0	57.14	42.86	0.0	57.14	42.86	0.0	35.71	57.14	7.14	Siskiyou	Yreka Union High	Discovery High	96097	1440236.0
7403	91	High school graduate	Parent Education	47	70516	4730024	13	0.0	14.29	71.43	14.29	14.0	57.14	42.86	0.0	57.14	42.86	0.0	35.71	57.14	7.14	Siskiyou	Yreka Union High	Discovery High	96097	1440236.0
7404	91	High school graduate	Parent Education	47	70516	4739207	11	0.0	23.73	59.32	16.95	59.0	38.98	57.63	3.39	42.37	55.93	1.69	38.98	54.24	6.78	Siskiyou	Yreka Union High	Yreka High	96097	1440236.0
7406	91	High school graduate	Parent Education	47	70516	4739207	13	0.0	23.73	59.32	16.95	59.0	38.98	57.63	3.39	42.37	55.93	1.69	38.98	54.24	6.78	Siskiyou	Yreka Union High	Yreka High	96097	1440236.0
7409	91	High school graduate	Parent Education	47	70243	6050710	13	0.0	0.0	81.82	18.18	11.0	81.82	18.18	0.0	63.64	36.36	0.0	72.73	27.27	0.0	Siskiyou	Dunsmuir Elementary	Dunsmuir Elementary	96025	451684.0
7415	91	High school graduate	Parent Education	47	70326	6050777	13	9.09	18.18	45.45	27.27	11.0	63.64	36.36	0.0	54.55	36.36	9.09	45.45	45.45	9.09	Siskiyou	Grenada Elementary	Grenada Elementary	96038	550674.5
7425	91	High school graduate	Parent Education	47	73684	4731253	13	0.0	0.0	42.86	57.14	14.0	78.57	21.43	0.0	85.71	14.29	0.0	100.0	0.0	0.0	Siskiyou	Butte Valley Unified	Butte Valley High	96023	760306.0
7428	91	High school graduate	Parent Education	47	76455	4733309	12	5.56	0.0	83.33	11.11	18.0	44.44	50.0	5.56	72.22	27.78	0.0	44.44	55.56	0.0	Siskiyou	Scott Valley Unified	Etna Union High	96027	1397905.5
7429	91	High school graduate	Parent Education	47	76455	4733309	13	5.56	0.0	83.33	11.11	18.0	44.44	50.0	5.56	72.22	27.78	0.0	44.44	55.56	0.0	Siskiyou	Scott Valley Unified	Etna Union High	96027	1397905.5
7430	91	High school graduate	Parent Education	47	76455	6050728	5	7.69	30.77	53.85	7.69	13.0	23.08	76.92	0.0	23.08	69.23	7.69	46.15	53.85	0.0	Siskiyou	Scott Valley Unified	Etna Elementary	96027	1397905.5
7431	91	High school graduate	Parent Education	47	76455	6050728	13	7.69	30.77	53.85	7.69	13.0	23.08	76.92	0.0	23.08	69.23	7.69	46.15	53.85	0.0	Siskiyou	Scott Valley Unified	Etna Elementary	96027	1397905.5
7440	91	High school graduate	Parent Education	51	71381	6053250	13	7.14	21.43	71.43	0.0	14.0	35.71	42.86	21.43	35.71	57.14	7.14	35.71	57.14	7.14	Sutter	Franklin Elementary	Franklin Elementary	95993	596649.0
7441	91	High school graduate	Parent Education	51	71464	100537	5	1.69	20.34	62.71	15.25	59.0	47.46	40.68	11.86	49.15	45.76	5.08	47.46	50.85	1.69	Sutter	Yuba City Unified	Andros Karperos	95993	596649.0
7442	91	High school graduate	Parent Education	51	71464	100537	8	6.74	21.35	55.06	16.85	89.0	39.33	49.44	11.24	43.82	49.44	6.74	46.07	44.94	8.99	Sutter	Yuba City Unified	Andros Karperos	95993	596649.0
7443	91	High school graduate	Parent Education	51	71464	100537	13	4.73	20.95	58.11	16.22	148.0	42.57	45.95	11.49	45.95	47.97	6.08	46.62	47.3	6.08	Sutter	Yuba City Unified	Andros Karperos	95993	596649.0
7444	91	High school graduate	Parent Education	51	71464	107722	12	2.04	6.12	73.47	18.37	98.0	50.0	44.9	5.1	74.49	23.47	2.04	56.12	40.82	3.06	Sutter	Yuba City Unified	River Valley High	95993	596649.0
7445	91	High school graduate	Parent Education	51	71464	107722	13	2.04	6.12	73.47	18.37	98.0	50.0	44.9	5.1	74.49	23.47	2.04	56.12	40.82	3.06	Sutter	Yuba City Unified	River Valley High	95993	596649.0
7447	91	High school graduate	Parent Education	51	71464	6053375	8	0.0	36.36	54.55	9.09	11.0	45.45	54.55	0.0	36.36	54.55	9.09	18.18	81.82	0.0	Sutter	Yuba City Unified	Central Gaither Elementary	95993	596649.0
7448	91	High school graduate	Parent Education	51	71464	6053375	13	0.0	25.0	56.25	18.75	16.0	50.0	50.0	0.0	50.0	43.75	6.25	31.25	68.75	0.0	Sutter	Yuba City Unified	Central Gaither Elementary	95993	596649.0
7449	91	High school graduate	Parent Education	51	71464	6053409	5	7.41	18.52	55.56	18.52	27.0	48.15	40.74	11.11	37.04	51.85	11.11	44.44	51.85	3.7	Sutter	Yuba City Unified	Lincoln Elementary	95993	596649.0
7450	91	High school graduate	Parent Education	51	71464	6053409	13	7.41	18.52	55.56	18.52	27.0	48.15	40.74	11.11	37.04	51.85	11.11	44.44	51.85	3.7	Sutter	Yuba City Unified	Lincoln Elementary	95993	596649.0
7451	91	High school graduate	Parent Education	51	71464	6053441	5	4.0	28.0	52.0	16.0	25.0	40.0	52.0	8.0	40.0	48.0	12.0	36.0	56.0	8.0	Sutter	Yuba City Unified	Tierra Buena Elementary	95993	596649.0
7453	91	High school graduate	Parent Education	51	71464	6053441	13	2.86	31.43	51.43	14.29	35.0	37.14	48.57	14.29	37.14	54.29	8.57	31.43	60.0	8.57	Sutter	Yuba City Unified	Tierra Buena Elementary	95993	596649.0
7454	91	High school graduate	Parent Education	51	71464	6067268	5	9.09	18.18	68.18	4.55	22.0	40.91	54.55	4.55	31.82	54.55	13.64	31.82	59.09	9.09	Sutter	Yuba City Unified	Butte Vista Elementary	95993	596649.0
7455	91	High school graduate	Parent Education	51	71464	6067268	8	10.0	15.0	65.0	10.0	20.0	35.0	50.0	15.0	30.0	70.0	0.0	40.0	45.0	15.0	Sutter	Yuba City Unified	Butte Vista Elementary	95993	596649.0
7456	91	High school graduate	Parent Education	51	71464	6067268	13	9.52	16.67	66.67	7.14	42.0	38.1	52.38	9.52	30.95	61.9	7.14	35.71	52.38	11.9	Sutter	Yuba City Unified	Butte Vista Elementary	95993	596649.0
7461	91	High school graduate	Parent Education	51	71464	107318	13	6.67	13.33	46.67	33.33	15.0	46.67	40.0	13.33	66.67	26.67	6.67	60.0	33.33	6.67	Sutter	Twin Rivers Charter	Twin Rivers Charter	95991	921737.5
7462	91	High school graduate	Parent Education	51	71464	113134	5	0.0	0.0	78.57	21.43	14.0	64.29	35.71	0.0	42.86	57.14	0.0	57.14	42.86	0.0	Sutter	Yuba City Unified	Riverbend Elementary	95991	921737.5
7463	91	High school graduate	Parent Education	51	71464	113134	8	0.0	13.46	69.23	17.31	52.0	48.08	48.08	3.85	50.0	50.0	0.0	59.62	32.69	7.69	Sutter	Yuba City Unified	Riverbend Elementary	95991	921737.5
7464	91	High school graduate	Parent Education	51	71464	113134	13	0.0	10.61	71.21	18.18	66.0	51.52	45.45	3.03	48.48	51.52	0.0	59.09	34.85	6.06	Sutter	Yuba City Unified	Riverbend Elementary	95991	921737.5
7465	91	High school graduate	Parent Education	51	71464	5130018	12	0.0	5.26	63.16	31.58	38.0	63.16	36.84	0.0	84.21	15.79	0.0	63.16	36.84	0.0	Sutter	Yuba City Unified	Albert Powell Continuation	95991	921737.5
7466	91	High school graduate	Parent Education	51	71464	5130018	13	0.0	5.26	63.16	31.58	38.0	63.16	36.84	0.0	84.21	15.79	0.0	63.16	36.84	0.0	Sutter	Yuba City Unified	Albert Powell Continuation	95991	921737.5
7475	91	High school graduate	Parent Education	51	71464	5130125	13	0.0	7.14	57.14	35.71	14.0	71.43	28.57	0.0	64.29	35.71	0.0	64.29	35.71	0.0	Sutter	Yuba City Charter	Yuba City Charter	95991	921737.5
7476	91	High school graduate	Parent Education	51	71464	5139001	12	1.77	20.35	61.06	16.81	113.0	37.17	60.18	2.65	49.56	44.25	6.19	48.67	44.25	7.08	Sutter	Yuba City Unified	Yuba City High	95991	921737.5
7477	91	High school graduate	Parent Education	51	71464	5139001	13	1.77	20.35	61.06	16.81	113.0	37.17	60.18	2.65	49.56	44.25	6.19	48.67	44.25	7.08	Sutter	Yuba City Unified	Yuba City High	95991	921737.5
7480	91	High school graduate	Parent Education	51	71464	6053342	5	0.0	24.14	62.07	13.79	29.0	55.17	41.38	3.45	37.93	55.17	6.9	51.72	48.28	0.0	Sutter	Yuba City Unified	April Lane Elementary	95991	921737.5
7481	91	High school graduate	Parent Education	51	71464	6053342	13	0.0	24.14	62.07	13.79	29.0	55.17	41.38	3.45	37.93	55.17	6.9	51.72	48.28	0.0	Sutter	Yuba City Unified	April Lane Elementary	95991	921737.5
7482	91	High school graduate	Parent Education	51	71464	6053359	5	4.76	23.81	52.38	19.05	21.0	42.86	47.62	9.52	47.62	42.86	9.52	47.62	42.86	9.52	Sutter	Yuba City Unified	Barry Elementary	95991	921737.5
7483	91	High school graduate	Parent Education	51	71464	6053359	8	4.55	22.73	54.55	18.18	22.0	27.27	68.18	4.55	36.36	45.45	18.18	27.27	63.64	9.09	Sutter	Yuba City Unified	Barry Elementary	95991	921737.5
7484	91	High school graduate	Parent Education	51	71464	6053359	13	4.65	23.26	53.49	18.6	43.0	34.88	58.14	6.98	41.86	44.19	13.95	37.21	53.49	9.3	Sutter	Yuba City Unified	Barry Elementary	95991	921737.5
7485	91	High school graduate	Parent Education	51	71464	6053367	5	2.63	10.53	68.42	18.42	38.0	52.63	47.37	0.0	50.0	47.37	2.63	47.37	50.0	2.63	Sutter	Yuba City Unified	Bridge Street Elementary	95991	921737.5
7486	91	High school graduate	Parent Education	51	71464	6053367	13	2.63	10.53	68.42	18.42	38.0	52.63	47.37	0.0	50.0	47.37	2.63	47.37	50.0	2.63	Sutter	Yuba City Unified	Bridge Street Elementary	95991	921737.5
7487	91	High school graduate	Parent Education	51	71464	6053383	8	0.98	9.8	70.59	18.63	102.0	54.9	43.14	1.96	54.9	42.16	2.94	45.1	51.96	2.94	Sutter	Yuba City Unified	Gray Avenue Middle	95991	921737.5
7488	91	High school graduate	Parent Education	51	71464	6053383	13	0.98	9.8	70.59	18.63	102.0	54.9	43.14	1.96	54.9	42.16	2.94	45.1	51.96	2.94	Sutter	Yuba City Unified	Gray Avenue Middle	95991	921737.5
7489	91	High school graduate	Parent Education	51	71464	6053391	5	10.53	5.26	68.42	15.79	19.0	52.63	42.11	5.26	52.63	36.84	10.53	26.32	63.16	10.53	Sutter	Yuba City Unified	King Avenue Elementary	95991	921737.5
7490	91	High school graduate	Parent Education	51	71464	6053391	13	10.53	5.26	68.42	15.79	19.0	52.63	42.11	5.26	52.63	36.84	10.53	26.32	63.16	10.53	Sutter	Yuba City Unified	King Avenue Elementary	95991	921737.5
7491	91	High school graduate	Parent Education	51	71464	6053417	5	3.45	13.79	65.52	17.24	29.0	55.17	37.93	6.9	48.28	48.28	3.45	41.38	55.17	3.45	Sutter	Yuba City Unified	Lincrest Elementary	95991	921737.5
7492	91	High school graduate	Parent Education	51	71464	6053417	13	3.45	13.79	65.52	17.24	29.0	55.17	37.93	6.9	48.28	48.28	3.45	41.38	55.17	3.45	Sutter	Yuba City Unified	Lincrest Elementary	95991	921737.5
7493	91	High school graduate	Parent Education	51	71464	6053425	5	0.0	8.57	71.43	20.0	35.0	57.14	40.0	2.86	60.0	34.29	5.71	54.29	45.71	0.0	Sutter	Yuba City Unified	Park Avenue Elementary	95991	921737.5
7494	91	High school graduate	Parent Education	51	71464	6053425	13	0.0	8.57	71.43	20.0	35.0	57.14	40.0	2.86	60.0	34.29	5.71	54.29	45.71	0.0	Sutter	Yuba City Unified	Park Avenue Elementary	95991	921737.5
7497	91	High school graduate	Parent Education	51	71357	6053235	13	5.88	11.76	58.82	23.53	17.0	35.29	52.94	11.76	52.94	35.29	11.76	41.18	52.94	5.88	Sutter	Brittan Elementary	Brittan Elementary	95982	403892.5
7502	91	High school graduate	Parent Education	51	71449	5137500	10	3.33	10.0	76.67	10.0	30.0	46.67	50.0	3.33	56.67	43.33	0.0	40.0	50.0	10.0	Sutter	Sutter Union High	Sutter High	95982	403892.5
7503	91	High school graduate	Parent Education	51	71449	5137500	11	0.0	15.0	65.0	20.0	20.0	40.0	60.0	0.0	50.0	45.0	5.0	55.0	40.0	5.0	Sutter	Sutter Union High	Sutter High	95982	403892.5
7505	91	High school graduate	Parent Education	51	71449	5137500	13	2.0	12.0	72.0	14.0	50.0	44.0	54.0	2.0	54.0	44.0	2.0	46.0	46.0	8.0	Sutter	Sutter Union High	Sutter High	95982	403892.5
7506	91	High school graduate	Parent Education	52	71498	102301	5	4.17	20.83	54.17	20.83	24.0	54.17	45.83	0.0	50.0	45.83	4.17	45.83	50.0	4.17	Tehama	Corning Union Elementary	Woodson Elementary	96021	456240.0
7507	91	High school graduate	Parent Education	52	71498	102301	8	0.0	0.0	66.67	33.33	18.0	72.22	27.78	0.0	83.33	16.67	0.0	66.67	33.33	0.0	Tehama	Corning Union Elementary	Woodson Elementary	96021	456240.0
7508	91	High school graduate	Parent Education	52	71498	102301	13	2.38	11.9	59.52	26.19	42.0	61.9	38.1	0.0	64.29	33.33	2.38	54.76	42.86	2.38	Tehama	Corning Union Elementary	Woodson Elementary	96021	456240.0
7511	91	High school graduate	Parent Education	52	71498	6053490	5	0.0	18.52	70.37	11.11	27.0	51.85	40.74	7.41	62.96	33.33	3.7	55.56	44.44	0.0	Tehama	Corning Union Elementary	Olive View Elementary	96021	456240.0
7512	91	High school graduate	Parent Education	52	71498	6053490	13	0.0	18.52	70.37	11.11	27.0	51.85	40.74	7.41	62.96	33.33	3.7	55.56	44.44	0.0	Tehama	Corning Union Elementary	Olive View Elementary	96021	456240.0
7513	91	High school graduate	Parent Education	52	71498	6093546	8	2.22	22.22	60.0	15.56	45.0	28.89	66.67	4.44	35.56	60.0	4.44	48.89	37.78	13.33	Tehama	Corning Union Elementary	Maywood Middle	96021	456240.0
7514	91	High school graduate	Parent Education	52	71498	6093546	13	2.22	22.22	60.0	15.56	45.0	28.89	66.67	4.44	35.56	60.0	4.44	48.89	37.78	13.33	Tehama	Corning Union Elementary	Maywood Middle	96021	456240.0
7524	91	High school graduate	Parent Education	52	71506	5231709	12	0.0	10.87	58.7	30.43	46.0	60.87	36.96	2.17	71.74	28.26	0.0	67.39	23.91	8.7	Tehama	Corning Union High	Corning High	96021	456240.0
7525	91	High school graduate	Parent Education	52	71506	5231709	13	0.0	10.87	58.7	30.43	46.0	60.87	36.96	2.17	71.74	28.26	0.0	67.39	23.91	8.7	Tehama	Corning Union High	Corning High	96021	456240.0
7529	91	High school graduate	Parent Education	52	71654	6053672	5	0.0	16.67	58.33	25.0	12.0	33.33	66.67	0.0	58.33	25.0	16.67	58.33	41.67	0.0	Tehama	Richfield Elementary	Richfield Elementary	96021	456240.0
7531	91	High school graduate	Parent Education	52	71654	6053672	13	5.56	22.22	50.0	22.22	18.0	38.89	55.56	5.56	50.0	33.33	16.67	50.0	38.89	11.11	Tehama	Richfield Elementary	Richfield Elementary	96021	456240.0
7539	91	High school graduate	Parent Education	53	71696	6053722	13	0.0	33.33	66.67	0.0	12.0	16.67	83.33	0.0	8.33	91.67	0.0	8.33	83.33	8.33	Trinity	Douglas City Elementary	Douglas City Elementary	96024	681866.0
7550	92	Some college (includes AA degree)	Parent Education	6	61622	118729	5	0.0	21.43	78.57	0.0	14.0	28.57	71.43	0.0	57.14	42.86	0.0	50.0	50.0	0.0	Colusa	Williams Unified	Williams Upper Elementary	95987	692087.0
7551	92	Some college (includes AA degree)	Parent Education	6	61622	118729	13	0.0	21.43	78.57	0.0	14.0	28.57	71.43	0.0	57.14	42.86	0.0	50.0	50.0	0.0	Colusa	Williams Unified	Williams Upper Elementary	95987	692087.0
7555	92	Some college (includes AA degree)	Parent Education	6	61622	637504	13	0.0	8.7	60.87	30.43	23.0	56.52	43.48	0.0	60.87	39.13	0.0	73.91	21.74	4.35	Colusa	Williams Unified	Williams Junior/Senior High	95987	692087.0
7556	92	Some college (includes AA degree)	Parent Education	9	61903	110155	5	9.09	27.27	54.55	9.09	11.0	27.27	72.73	0.0	45.45	36.36	18.18	27.27	54.55	18.18	El Dorado	Lake Tahoe Unified	Lake Tahoe Environmental Science Magnet	96150	1373866.5
7557	92	Some college (includes AA degree)	Parent Education	9	61903	110155	13	9.09	27.27	54.55	9.09	11.0	27.27	72.73	0.0	45.45	36.36	18.18	27.27	54.55	18.18	El Dorado	Lake Tahoe Unified	Lake Tahoe Environmental Science Magnet	96150	1373866.5
7560	92	Some college (includes AA degree)	Parent Education	9	61903	937805	10	3.03	27.27	51.52	18.18	33.0	27.27	66.67	6.06	54.55	36.36	9.09	36.36	54.55	9.09	El Dorado	Lake Tahoe Unified	South Tahoe High	96150	1373866.5
7561	92	Some college (includes AA degree)	Parent Education	9	61903	937805	12	10.53	13.16	57.89	18.42	38.0	42.11	44.74	13.16	50.0	36.84	13.16	44.74	47.37	7.89	El Dorado	Lake Tahoe Unified	South Tahoe High	96150	1373866.5
7562	92	Some college (includes AA degree)	Parent Education	9	61903	937805	13	7.04	19.72	54.93	18.31	71.0	35.21	54.93	9.86	52.11	36.62	11.27	40.85	50.7	8.45	El Dorado	Lake Tahoe Unified	South Tahoe High	96150	1373866.5
7565	92	Some college (includes AA degree)	Parent Education	9	61903	6005565	8	10.53	15.79	57.89	15.79	38.0	44.74	44.74	10.53	42.11	44.74	13.16	39.47	44.74	15.79	El Dorado	Lake Tahoe Unified	South Tahoe Middle	96150	1373866.5
7566	92	Some college (includes AA degree)	Parent Education	9	61903	6005565	13	10.53	15.79	57.89	15.79	38.0	44.74	44.74	10.53	42.11	44.74	13.16	39.47	44.74	15.79	El Dorado	Lake Tahoe Unified	South Tahoe Middle	96150	1373866.5
7569	92	Some college (includes AA degree)	Parent Education	9	61903	6095301	5	0.0	33.33	66.67	0.0	12.0	25.0	75.0	0.0	41.67	50.0	8.33	33.33	58.33	8.33	El Dorado	Lake Tahoe Unified	Sierra House Elementary	96150	1373866.5
7570	92	Some college (includes AA degree)	Parent Education	9	61903	6095301	13	0.0	33.33	66.67	0.0	12.0	25.0	75.0	0.0	41.67	50.0	8.33	33.33	58.33	8.33	El Dorado	Lake Tahoe Unified	Sierra House Elementary	96150	1373866.5
7582	92	Some college (includes AA degree)	Parent Education	11	62661	1132851	11	2.44	24.39	53.66	19.51	41.0	43.9	53.66	2.44	56.1	31.71	12.2	39.02	43.9	17.07	Glenn	Willows Unified	Willows High	95988	708793.0
7583	92	Some college (includes AA degree)	Parent Education	11	62661	1132851	12	0.0	16.67	58.33	25.0	24.0	50.0	50.0	0.0	54.17	41.67	4.17	58.33	33.33	8.33	Glenn	Willows Unified	Willows High	95988	708793.0
7584	92	Some college (includes AA degree)	Parent Education	11	62661	1132851	13	1.54	21.54	55.38	21.54	65.0	46.15	52.31	1.54	55.38	35.38	9.23	46.15	40.0	13.85	Glenn	Willows Unified	Willows High	95988	708793.0
7585	92	Some college (includes AA degree)	Parent Education	11	62661	6007603	5	8.33	11.11	61.11	19.44	36.0	52.78	38.89	8.33	61.11	27.78	11.11	50.0	38.89	11.11	Glenn	Willows Unified	Murdock Elementary	95988	708793.0
7586	92	Some college (includes AA degree)	Parent Education	11	62661	6007603	13	8.33	11.11	61.11	19.44	36.0	52.78	38.89	8.33	61.11	27.78	11.11	50.0	38.89	11.11	Glenn	Willows Unified	Murdock Elementary	95988	708793.0
7587	92	Some college (includes AA degree)	Parent Education	11	62661	6007611	8	4.65	13.95	44.19	37.21	43.0	60.47	30.23	9.3	55.81	39.53	4.65	62.79	30.23	6.98	Glenn	Willows Unified	Willows Intermediate	95988	708793.0
7588	92	Some college (includes AA degree)	Parent Education	11	62661	6007611	13	4.65	13.95	44.19	37.21	43.0	60.47	30.23	9.3	55.81	39.53	4.65	62.79	30.23	6.98	Glenn	Willows Unified	Willows Intermediate	95988	708793.0
7591	92	Some college (includes AA degree)	Parent Education	18	64089	1831601	13	0.0	36.36	63.64	0.0	11.0	27.27	63.64	9.09	54.55	45.45	0.0	36.36	54.55	9.09	Lassen	Big Valley Joint Unified	Big Valley Jr. Sr. High	96009	863847.5
7597	92	Some college (includes AA degree)	Parent Education	18	64162	6010763	13	9.09	27.27	50.0	13.64	22.0	27.27	63.64	9.09	36.36	50.0	13.64	22.73	63.64	13.64	Lassen	Long Valley Charter	Long Valley Charter	96109	1745121.5
